,Unnamed: 0,0,1,2,3
1690,1690,1691,stay,머무르다,"['머무르다', '가만히', '있다', '바빠서', '이러고', '있을', '수', '없다', '꼼짝', '마라', '하루', '종일', '집에', '자리에', '누워', '있었다', '체류하다', '손님이', '되다', '거기서', '그는', '일박하였다', '삼촌', '댁에', '묵고', '있다', '한', '젊은이가', '그', '여관에', '묵고', '그', '도시에', '체류하고', '있었다', '어떤', '상태에', '머무르다', '인', '채로', '있다', '언제까지나', '젊다', '날씨가', '계속', '좋으면', '멈추어', '서다', '명령형', '멈추어라', '기다려라', '경기', '등에서', '배기다', '오래', '견디다', '지속하다', '뒤지지', '않다', '정착하다', '확고한', '지위를', '얻게', '되다', '미', '근처에', '있다', '결석하다', '들어앉아', '있다', '나서지', '않다', '뒤에', '남다', '핸들', '스위치', '등이', '내려진', '채로', '있다', '음식', '약', '등이', '위', '속에', '내려가', '있다', '장소에', '머무르다', '집에', '있다', '외출하지', '않다', '벌로서', '학교에', '남아', '있다', '음식', '등을', '삼가다', '학교', '등에', '출석하지', '않고', '있다', '계속', '머무르다', '유임하다', '밖에', '있다', '집으로', '돌아가지', '않다', '동맹파업을', '계속하다', '제자리에', '머무르다', '그대로', '있다', '일어나', '자지', '않고', '있다', '밤늦게까지', '밤새도록', '일어나', '있다', '손님으로서', '머무르다', '뒤지지', '않고', '따라가다', '미', '와', '결혼하다', '미', '음식이', '든든하다', '계속', '사용하다', '남의', '이야기를', '계속', '듣다', '멈추게', '하다', '막아내다', '치려는', '손을', '막다', '병의', '만연을', '저지하다', '일시적으로', '욕망을', '만족시키다', '허기를', '일시', '때우다', '공복을', '채우다', '갈증을', '풀다', '연기하다', '유예하다', '형의', '집행을', '유예하다', '오래', '견디다', '지속하다', '끝까지', '달리다', '머무름', '체재', '체재', '기간', '오래', '체류하다', '연기', '유예', '중지', '억제', '장애', '내구', '지구', '력', '끈기', '지주', '지지물', '의지', '믿고', '의지하는', '대상', '종종', '로', '옛날의', '코르셋', '지주로', '받치다', '떠받치다', '안정시키다', '정신적으로', '격려하다', '지삭', '마스트를', '고정시키는', '굵은', '밧줄', '버팀줄', '전주', '안테나', '등의', '이물이', '바람', '부는', '쪽으로', '돌려', '있는', '배를', '바람', '부는', '쪽으로', '돌리지', '못하다', '지삭', '으로', '고정시키다', '배를', '바람', '불어오는', '쪽으로', '돌리다']"
1691,1691,1692,steady,장소,"['장소', '로', '한', '곳에', '고정되어', '있는', '안정된', '착실한', '한결같은', '확고한', '안정된', '흔들리지', '않는', '비틀거리지', '않는', '떨지', '않는', '한결같은', '불변의', '끊임', '없는', '꾸준하게', '나아가는', '견실', '착실', '한', '진지한', '침착한', '절제', '있는', '규칙', '바른', '불변의', '고른', '방향', '침로', '진로', '이', '변하지', '않는', '떨리지', '않는', '손', '단호한', '지도', '견실한', '사람', '정해진', '이성과', '교제하다', '서로', '사랑하는', '사이가', '되다', '배의', '진로를', '그대로', '유지해라', '서두르지', '않다', '침착해라', '서두르지', '마라', '조심해라', '그대로', '뱃머리를', '대', '받침', '정해진', '짝', '애인', '확고하게', '하다', '공고히', '하다', '흔들리지', '않게', '하다', '안정', '고정', '시키다', '사닥다리를', '고정하다', '사람의', '마음을', '진정시키다', '사람이', '침착해지다', '나이가', '들면', '침착해질', '것이다', '안정되다', '종종', '으로', '조심해', '침착하게', '해', '진로를', '그대로']"
1692,1692,1693,steal,훔치다,"['훔치다', '그는', '시계를', '도둑맞았다', '선반에서', '책을', '훔치다', '남의', '것을', '몰래', '훔치다', '위협', '폭력을', '써서', '빼앗다', '가치가', '없는', '것을', '좀도둑질하다', '몰래', '가지다', '슬쩍', '하다', '교묘히', '손에', '넣다', '모르는', '사이에', '입맞추다', '모르는', '사이에', '교묘히', '의', '애정을', '차지하다', '을', '몰래', '훔쳐보다', '도루하다', '쇼', '등을', '혼자', '독차지하다', '도둑질하다', '도둑질하지', '말라', '출애굽기', '몰래', '가다', '오다', '몰래', '들어가다', '몰래', '빠져', '나오다', '어느덧', '세월이', '흘렀다', '집으로', '몰래', '들어가다', '그녀는', '살그머니', '방에서', '빠져', '나왔다', '기분', '잠', '등이', '어느새', '엄습하다', '도루하다', '몰래', '떠나다', '살며시', '훔치다', '살며시', '들어가다', '밀수입하다', '가지고', '도망치다', '기분', '감정', '등이', '모르는', '사이에', '스며들다', '몰래', '오다', '가다', '살며시', '어느덧', '다가오다', '미', '횡재', '도루']"
1693,1693,1694,steam,증기,"['증기', '스팀', '증기력', '김', '증발기', '발산기', '안개', '힘', '원기', '활력', '울분', '미', '밀매', '위스키', '전속력으로', '기선으로', '전속력으로', '전진', '선장의', '명령', '전력을', '다해', '하라', '증기를', '일으키다', '분발하다', '화내다', '여분의', '증기를', '빼다', '울분을', '토하다', '분발하다', '기운을', '내다', '자기', '힘으로', '스스로', '증기의', '힘으로', '기운을', '내어', '진행중', '증기가', '발생하다', '김을', '내다', '이', '보일러는', '증기가', '잘', '나온다', '증발하다', '발산하다', '땀이', '나다', '증발해', '버리다', '열기가', '숲에서', '발산하고', '있다', '김으로', '덮이다', '흐려지다', '유리창이', '김으로', '흐려졌다', '증기로', '나아가다', '기선이', '들어오고', '있다', '기선이', '강을', '내려갔다', '화내다', '빠른', '속도로', '움직이다', '열심히', '일하다', '식품', '등을', '찌다', '에', '김을', '쐬다', '증기를', '쐬어', '봉투를', '열다', '증발', '발산', '시키다', '액체를', '증발시키다', '유리', '등을', '증기로', '흐려지게', '하다', '안경이', '흐려졌다', '흥분시키다', '화나게', '하다', '그는', '그', '말에', '화를', '냈다', '미', '흥분하다', '화내다', '초조해', '하다', '진행이', '순조롭다', '착착', '잘되어', '가다', '증발하다', '일이', '진척되다', '유리창이', '김으로', '흐려지다', '흐려지게', '하다', '자극을', '주다', '격려하다', '화나게', '하다', '흥분시키다', '영', '분만', '전의', '가축에게', '먹이를', '많이', '주다']"
1694,1694,1695,steel,강철,"['강철', '집합적', '검', '칼', '부시', '쇠숫돌', '연필을', '갈거나', '부엌칼의', '날을', '세우는', '코르셋의', '버팀테', '강철', '같은', '성질', '견고함', '비정', '철강주', '철강', '산업', '제강업', '꽉', '잡아', '쥠', '냉혹한', '마음', '도검', '총검', '미', '권총을', '뽑아들다', '상대할', '만한', '적수', '호적수', '경', '연', '강', '강철로', '된', '강철', '같은', '단단한', '무감각한', '에', '강철을', '입히다', '강철', '날을', '붙이다', '강철처럼', '단단하게', '하다', '또는', '로', '냉혹하게', '마음먹다', '마음', '등을', '굳게', '가지다', '왕은', '마음을', '냉혹하게', '먹고', '시민들의', '탄원을', '들어주지', '않았다']"
1695,1695,1696,still,조용한,"['조용한', '정지한', '에서', '상태가', '변함', '없이', '여전히', '지금까지도', '로', '되었음', '조용한', '고요한', '소리', '없는', '묵묵한', '밤은', '아주', '고요했다', '정지', '한', '움직이지', '않는', '가만히', '앉아', '있다', '물', '등', '흐르지', '않는', '바람', '없는', '잔잔한', '바람', '한', '점', '없었다', '목소리가', '낮은', '상냥한', '평온한', '평화로운', '포도주가', '거품이', '안', '나는', '영화에', '대하여', '스틸', '사진', '용', '의', '스틸', '사진', '세미', '한', '소리', '고요한', '가는', '목소리', '신', '양심의', '소리', '쥐죽은', '듯', '조용한', '히', '매우', '잠잠한', '아주', '조용한', '히', '가만히', '서', '있다', '활동하지', '않다', '정체되어', '있다', '속담', '잔잔한', '물이', '깊다', '아직', '도', '상금', '지금까지도', '여전히', '그는', '아직도', '화', '내고', '있다', '앞의', '동작이나', '상태가', '그때', '여전히', '계속되고', '있는', '경우에', '쓰인다', '동작이나', '상태가', '이미', '끝났는가', '아직', '끝나지', '않았는가를', '말할', '경우에', '쓰인다', '그럼에도', '불구하고', '그래도', '역시', '더욱', '거의', '접속사처럼', '쓰임', '그는', '결점이', '있지만', '그래도', '나는', '그를', '좋아한다', '비교급을', '강조하여', '한층', '더욱', '더욱', '더', '그쪽이', '더욱', '좋다', '와', '함께', '게다가', '그', '위에', '게다가', '또', '하나', '잘못을', '발견했다', '언제나', '끊임', '없이', '미', '그럼에도', '불구하고', '그래도', '역시', '부정을', '받아서', '하물며', '더욱이', '자네가', '모른다면', '더욱이', '나', '같은', '사람이야', '알', '턱이', '없다', '더욱', '더', '긍정을', '받아서', '더욱이', '하물며', '더더군다나', '고요', '잔잔', '하게', '하다', '가라앉히다', '진정케', '하다', '우는', '아이를', '달래다', '식욕', '양심', '등을', '달래다', '완화하다', '가라앉히다', '소리', '등을', '멎게', '하다', '입', '다물게', '하다', '조용해지다', '바람이', '자다', '고요', '정적', '침묵', '밤의', '고요', '보통', '사진', '에', '대하여', '스틸', '광고용으로', '영화의', '한', '장면을', '사진으로', '찍은', '것', '정물화', '의', '두음', '소실', '증류기', '증류소', '미', '열', '교환기', '증류하다', '특히', '위스키', '진', '등을', '밀조하다']"
1696,1696,1697,stir,움직,"['움직', '이다', '흔들다', '살랑거리게', '하다', '옮기다', '손가락', '하나', '까딱', '않다', '휘젓다', '뒤섞다', '스푼으로', '우유를', '휘젓다', '식초를', '샐러드', '오일에', '넣어', '저어서', '섞다', '각성시키다', '분발시키다', '흥분', '감동', '시키다', '자극', '선동', '하다', '상상력을', '불러일으키다', '국민에게', '혁명을', '선동하다', '움직이다', '움직이기', '시작하다', '꼼짝하다', '일어나', '있다', '활동하고', '있다', '아무도', '일어나', '있지', '않다', '활발하게', '걸어', '다니다', '활발하게', '되다', '발동하다', '소문', '등이', '퍼지다', '유포되다', '유통하다', '감동하다', '가루', '등이', '섞이다', '그', '혼합제는', '잘', '섞인다', '꼼짝', '않다', '몸을', '움직이다', '분발하다', '힘내다', '큰', '소동을', '일으키다', '골고루', '뒤섞다', '뒤흔들다', '휘젓다', '일으키다', '야기시키다', '분기시키다', '선동하다', '게으른', '사람이라', '활기를', '불어넣어', '줄', '필요가', '있다', '빨리', '해라', '서둘러라', '움직임', '휘젓기', '뒤섞음', '활동', '활약', '혼란', '동요', '야단법석', '소동', '평판', '감동', '자극', '크게', '평판이', '나다', '바스락', '소리도', '안', '난다', '움직이지', '꼼짝', '않는', '조용한', '교도소']"
1697,1697,1698,stocking,보통,"['보통', '긴', '양말', '스타킹', '보통', '무릎', '위까지', '오는', '것', '스타킹', '한', '켤레', '보통', '무릎', '위까지', '오는', '다리에', '착', '달라붙는', '긴', '것', '짧은', '양말', '말', '등의', '다른', '부분과', '털', '빛이', '다른', '다리', '신발을', '벗은', '키가', '피트다']"
1698,1698,1699,stone,돌,"['돌', '돌멩이', '보석', '의', '조각으로서', '그다지', '크지', '않은', '돌', '지구의', '표면을', '형성하고', '있는', '큰', '암석', '보다', '작은', '돌', '자갈', '로서', '길에', '깔기도', '한다', '물의', '작용으로', '둥굴게', '된', '조약돌', '미', '에서는', '을', '돌의', '뜻으로도', '쓴다', '석재', '돌', '석조집', '맷돌', '숫돌', '묘석', '기념비', '비석', '정판석', '정지반', '놀이에', '쓰는', '둥근', '돌', '바둑', '돌', '우박', '싸락눈', '보석', '구슬', '다이아몬드', '결석', '결석병', '핵', '씨', '보통', '불알', '영', '스톤', '스톤은', '보통', '파운드', '단', '고기는', '치즈는', '건초는', '양털은', '파운드', '특히', '체중을', '표시하는', '데', '씀', '체중', '스톤의', '사람', '석기시대', '돌같이', '차디찬', '딱딱한', '무정한', '자갈로', '쓸', '돌을', '깨다', '가장', '천한', '일을', '하다', '앞장서서', '비난하다', '비난하다', '에', '낙승하다', '원래', '경마', '용어', '빵을', '달라는', '자에게', '돌을', '주다', '농락하다', '석화', '하다', '무정', '잔인', '대서', '특필하다', '돌의', '이', '주는', '교훈', '엄청난', '결과를', '초래할', '짓을', '시작하다', '헛수고', '돌들이', '소리', '지르리라', '악한', '일은', '반드시', '드러난다', '돌의', '석조의', '석제의', '석기', '제의', '완전한', '순전한', '돌을', '던지다', '돌로', '치는', '형벌에', '처하다', '과일의', '씨를', '빼내다', '돌을', '놓다', '깔다', '돌로', '굳히다', '돌', '숫돌', '로', '갈다', '어', '햐', '굉장하군', '아뿔사', '놀람', '당혹', '등을', '나타냄', '아주', '완전히']"
1699,1699,1700,stood,의,"['의', '과거', '과거분사']"
1700,1700,1701,stop,멈추다,"['멈추다', '멈춰', '서다', '막다', '체류하다', '스스로', '멈추다', '중단하다', '그만두다', '불평을', '치우다', '일을', '멈추다', '그는', '이야기를', '중단했다', '멈추게', '그만두게', '하다', '중단시키다', '방해하다', '저지하다', '경관은', '싸움을', '중지시켰다', '의', '어리석은', '짓을', '그만두게', '하다', '에게', '어떤', '일을', '하지', '못하게', '하다', '움직이는', '것을', '세우다', '멈추게', '하다', '정지시키다', '열차', '기계', '를', '멈추다', '지불', '등을', '중단하다', '보류하다', '은행에', '수표', '의', '지불을', '정지시키다', '지불을', '정지시키다', '급수를', '중단하다', '봉급', '등에서', '비용', '등을', '공제하다', '그', '비용은', '그의', '급료에서', '공제되었다', '구멍', '등을', '막다', '메우다', '채우다', '길', '등을', '폐쇄하다', '유출물을', '막다', '충치의', '구멍을', '메우다', '병을', '코르크', '마개로', '막다', '공격', '등을', '막다', '받아', '넘기다', '격퇴시키다', '녹아웃시키다', '카드', '브리지에서', '에게', '스톱을', '걸다', '관악기의', '구멍', '현악기의', '현을', '손가락으로', '누르다', '주로', '영', '에', '구두점을', '찍다', '움직이는', '것이', '멈추다', '서다', '정지하다', '하고', '있는', '것을', '그만두다', '일을', '멈추고', '담배', '한대', '태우자', '이야기를', '하기', '위해', '멈춰', '서다', '멈춰', '서서', '이야기하다', '부정사는', '하기', '위해', '멈추다', '멈추고', '하다', '의', '뜻', '이', '부정사는', '목적', '을', '나타내는', '부사적', '용법이며', '의', '목적어가', '아님', '그', '열차는', '역마다', '정거한다', '동작', '행동', '등이', '멈추다의', '뜻의', '가장', '일반적인', '말이다', '그때까지', '계속되고', '있던', '상태나', '운동이', '완전히', '끝나다', '운동', '행동이', '일시', '중지', '또는', '쉬었다가', '다시', '개시하다', '비', '눈', '등이', '그치다', '비가', '그쳤다', '연속물', '등이', '끝나다', '완결되다', '숙박하다', '묵다', '머무르다', '집에', '있다', '호텔에', '친구', '집에', '묵다', '잠자리에', '있다', '잠깐', '들르다', '뒤에', '남다', '잠깐', '들러서', '더', '남아서', '커피', '한', '잔', '하시지', '않겠어요', '관', '등이', '막히다', '총탄에', '맞아', '죽다', '부상당하다', '부족을', '메우다', '일시적으로', '쓸모', '있다', '미', '잠깐', '들르다', '무엇이든', '다', '하려들다', '모임', '등이', '끝난', '뒤까지', '남다', '을', '질식시켜', '죽이다', '미', '들르다', '방문하다', '은행에', '수표의', '지불을', '정지시키다', '사람', '기계가', '딱', '갑자기', '멈추다', '렌즈의', '조리개를', '조르다', '잠깐', '들르다', '을', '입다물게', '하다', '입막음을', '하다', '여행중', '도중', '하차하다', '도중에', '들르다', '귀를', '막다', '귀를', '기울이지', '않다', '수다를', '그치다', '자제하다', '걸음을', '멈추다', '차단하다', '사진판', '등에', '고정약을', '칠하다', '미', '도중', '하차를', '하다', '여행', '목적지에서', '잠깐', '묵다', '체류하다', '갑자기', '중단시키다', '갑자기', '그만두다', '끝나다', '까지', '하기까지', '에는', '이르지', '않다', '매우', '인기를', '끌다', '몇번이나', '앙코르에', '응하여', '다음', '프로가', '늦어지다', '진행을', '방해하다', '도둑', '잡아라', '추격자의', '외치는', '소리', '장애', '곤란', '등', '에', '부닥쳐서', '머뭇거리다', '보통', '부정문에서', '곰곰', '생각하다', '구멍', '등을', '막다', '영', '자지', '않고', '일어나', '있다', '멈춤', '중지', '휴지', '정지', '종말', '끝', '정차', '착륙', '정류소', '정거장', '착륙장', '봉쇄', '틀어막음', '방해', '훼방', '손가락으로', '관', '현', '악기의', '구멍', '현', '을', '누르기', '누르는', '장치', '손가락으로', '음조를', '바꿈', '풍금의', '음전', '육현금', '의', '금주', '영', '구조', '어조', '가락', '영', '구두점', '특히', '종지부', '문의', '원산', '멈춤턱', '서랍', '등의', '멈추개', '지삭', '괄삭', '조리개', '의', '눈금', '폐쇄음', '등', '펜싱', '받아', '막기', '조정', '장치', '멈추는', '쐐기', '멈추개', '정지중이다', '나아가지', '않다', '멈추다', '멎다', '문장이', '끝나다', '을', '멈추다', '중지시키다', '끝나게', '하다', '가능한', '모든', '노력을', '다하다', '미', '경관의', '정지', '신체', '수색권', '끊임', '없이']"
1701,1701,1702,store,축적,"['축적', '상품', '재고가', '있는', '곳', '상점', '미', '가게', '상점', '점포', '영', '과자점', '영', '백화점', '미', '대개의', '물건은', '백화점에서', '구입한다', '보통', '저장', '비축', '식품', '등의', '준비', '장만', '용품', '비품', '보통', '지식', '등의', '축적', '온축', '많음', '온축', '풍부한', '지식을', '가지다', '창고', '저장소', '영', '기억', '장치', '보통', '영', '살찌우기', '위해', '사들인', '여윈', '소', '많은', '저장하여', '준비하여', '장래', '운명', '등이', '닥치려', '하고', '기다리고', '앞으로', '무슨', '일이', '있을지', '아무도', '모른다', '너를', '놀래', '줄', '것이', '하나', '있다', '저장', '준비', '하지', '않고', '을', '경시하다', '업신여기다', '을', '중요시하다', '미', '기성품의', '만들어', '파는', '기성복', '저장하다', '쌓아', '두다', '축적하다', '월동', '준비로', '식량을', '저장하다', '을', '그대로', '기억해', '두다', '저장품', '등을', '에', '공급하다', '비축하다', '머리', '속에', '지식을', '주입하다', '창고에', '보관하다', '창고', '용기', '등이', '넣을', '들어갈', '여지가', '있다', '그', '창고에는', '쌀이', '톤', '들어간다', '축전하다', '기억', '장치에', '기억시키다', '저장해', '두다', '식품', '등이', '저장할', '수', '있다', '이', '식품은', '저장해', '둘', '수', '있다']"
1702,1702,1703,storm,폭풍,"['폭풍', '우', '보통', '비', '천둥을', '동반한', '폭풍', '우', '태평양', '서부에서', '발생하는', '것', '멕시코만에서', '발생하는', '것', '인도양', '방면에', '발생하는', '것', '큰', '비', '눈', '청둥', '우박', '거친', '날씨', '폭풍', '탄알', '비난', '등의', '빗발', '박수의', '우레', '우레같은', '박수', '격정', '강습', '급습', '소동', '파란', '속담', '폭풍이', '지나가면', '고요가', '온다', '재즈', '신나게', '연주하다', '미', '격노하다', '미', '큰', '소동을', '일으키다', '온당치', '못한', '언행으로', '떠들썩한', '비난의', '대상이', '되다', '미', '흥분하여', '혼란되어', '어려운', '사태에', '용감히', '맞서다', '집안', '싸움', '작은', '파란', '헛소동', '강습하여', '빼앗다', '청중', '등을', '황홀케', '하다', '무아경으로', '하다', '매료하다', '질풍', '노도', '시대', '세기', '후반의', '독일', '문학자들의', '낭만주의', '운동', '동요', '동란', '극도로', '잔뜩', '날씨가', '사나워지다', '폭풍이', '불다', '폭풍우가', '일어난다', '격노하다', '마구', '고함치다', '호통치다', '에게', '호통치다', '돌격', '돌진', '하다', '미친듯', '날뛰다', '난폭하게', '하다', '성내어', '난폭하게', '뛰어', '나가다', '들다', '비행기', '등이', '힘차게', '날아', '오르다', '요새로', '돌격하다', '사무실로', '난입하다', '폭도들이', '거리를', '날뛰며', '지나갔다', '습격', '강습', '하다', '군중', '등이', '쇄도하다', '질문', '등을', '에게', '퍼붓다', '에게', '질문을', '퍼붓다', '이라고', '고함치다', '나가라', '고', '그는', '소리질렀다', '군중', '등이', '으로', '쇄도', '난입', '하다']"
1703,1703,1704,straight,잡아,"['잡아', '늘린', '의', '뜻에', '서', '곧은', '일직선의', '직선', '도로', '똑바로', '선', '수직의', '구부정하지', '않고', '꼿꼿한', '등', '머리털', '등이', '곱슬곱슬하지', '않은', '곧은', '털', '다른', '사물과', '일직선을', '이루는', '평행하는', '정돈된', '정리된', '신변의', '일들을', '정리하다', '틀림없는', '바른', '기록을', '바로잡다', '청산이', '끝난', '대차', '가', '없는', '목적을', '향해', '곧장', '나아가는', '직진하는', '정연한', '조리가', '선', '조리가', '선', '사고', '방식', '직접의', '솔직한', '숨김없는', '직언', '정직한', '공명', '정대한', '정숙한', '공정한', '거래', '신뢰할', '수', '있는', '확실한', '믿을', '수', '있는', '보고', '미', '철저한', '철두철미한', '공화당원', '연속된', '끊임없는', '연달아', '일간', '카드', '다섯', '장이', '연달은', '미', '위스키', '등', '순수한', '물', '등', '을', '타지', '않은', '스트레이트', '위스키', '얼굴이', '진지한', '정색의', '극이', '정극', '인', '객관적인', '논평없는', '뉴스', '등', '정상의', '동성애자가', '아닌', '마약을', '사용하지', '않는', '감탄사로', '써서', '옳아', '틀림', '없다', '미', '이해하다', '착실하게', '하다', '정직하게', '하다', '여자가', '정조를', '지키다', '일부러', '웃지', '않다', '정색을', '하다', '똑바로', '하다', '정돈하다', '정돈하다', '미', '바로', '잡다', '고치다', '똑바로', '일직선으로', '똑바로', '나아가다', '계속하다', '똑바로', '서서', '수직으로', '직접으로', '빗나가지', '않고', '런던으로', '직행하다', '솔직하게', '기탄없이', '사실', '그대로', '객관적으로', '연달아서', '끊임없이', '바르게', '정직하게', '정직하게', '살다', '마음을', '바로잡고', '착실해지다', '갱생하다', '정면으로', '때리다', '당당하게', '맞서다', '비평하다', '장애물을', '넘어', '말을', '달리다', '똑바로', '달리다', '그릇된', '일을', '안', '하다', '명중시키다', '곧장', '척척', '솔직하게', '질문', '대답에', '써서', '영', '정말', '로', '반듯함', '똑바름', '일직선', '똑바로', '정직하게', '구부러져', '있다', '곧은', '부분', '경기장', '등의', '결승점', '가까이의', '직선', '코스', '카드의', '다섯', '장', '연달음', '미', '진리', '진상', '미', '동성애가', '아닌', '사람', '마약을', '쓰지', '않는', '사람', '옳은', '행동', '단정한', '품행']"
1704,1704,1705,strain,팽팽히,"['팽팽히', '잡아당기다', '의', '뜻에서', '잡아당기다', '팽팽하게', '하다', '철사를', '잡아당기다', '긴장시키다', '신체의', '일부를', '힘껏', '작용', '시키다', '눈을', '크게', '뜨다', '귀를', '기울이다', '열심히', '귀를', '기울이다', '너무', '써서', '상하게', '하다', '무리를', '하다', '지나친', '독서로', '눈을', '상하다', '무리하여', '발', '등', '등을', '아프게', '하다', '힘줄을', '결리게', '하다', '삐다', '발목', '관절을', '삐다', '에는', '을', '씀', '뒤틀게', '하다', '변형시키다', '법', '의미를', '왜곡하다', '곡해하다', '견강부회하다', '낱말의', '뜻을', '곡해', '왜곡', '하다', '권력', '등을', '남용하다', '기화로', '삼다', '사람', '좋은', '것을', '이용하다', '강제하다', '꼭', '껴안다', '거르다', '걸러내다', '모래로', '물을', '거르다', '잡아', '당기다', '긴장하다', '힘껏', '노력하다', '애쓰다', '행복을', '얻으려고', '노력하다', '힘껏', '참다', '용을', '쓰다', '에', '대항하여', '힘을', '넣다', '뒤틀리다', '변형되다', '걸러지다', '여과하다', '스며', '나오다', '온천물이', '모래흙에서', '스며', '나온다', '주저하다', '주춤하다', '월권', '행위를', '하다', '지나친', '양보를', '하다', '제멋대로', '해석하다', '에', '열중하다', '을', '얻으려고', '애쓰다', '을', '잡아당기다', '에', '힘껏', '노력하다', '악착', '같이', '일하다', '예절에', '구애되다', '전력을', '쏟다', '무리를', '하다', '하여', '건강을', '해치다', '과로하다', '힘껏', '노력하다', '을', '꼭', '껴안다', '팽팽함', '긴장', '심신의', '긴장', '힘씀', '큰', '노력', '과로', '큰', '부담', '무리한', '사용으로', '발', '등', '등을', '접질림', '삠', '스트레인', '응력', '변형', '긴장하여', '큰', '부담에', '견디다', '긴장', '과로', '한', '탓으로', '종족', '혈통', '가계', '계통', '혈통이', '좋은', '성격의', '특징', '기질', '경향', '기미', '유전적', '소질', '어조', '어투', '말투', '엄숙한', '어조로', '종종', '곡', '선율', '시', '노래']"
1705,1705,1706,strait,좁은,"['좁은', '곳', '의', '뜻에서', '해협', '답답한', '곳', '곤경', '해협', '지명에', '붙을', '때는', '종종', '도버', '해협', '베링', '해협', '원래는', '해협', '지금은', '해협', '곤경', '궁핍', '난국', '곤란', '몹시', '고생하다', '곤경에', '있다', '좁은', '갑갑한', '엄중', '엄격', '한', '까다로운', '좁은', '문', '마태', '복음']"
1706,1706,1707,strange,바깥의,"['바깥의', '의', '뜻에서', '외국의', '미지의', '이상한', '보지도', '듣지도', '못한', '이상한', '야릇한', '묘한', '색다른', '별스러운', '예상', '밖의', '이상', '한', '사건', '이상하고', '기묘함을', '나타내는', '가장', '일반적인', '말이다', '보통', '것과', '다르므로', '기묘하게', '느껴지는', '표준', '규준에서', '벗어나서', '색다른', '사람의', '호기심을', '돋굴', '정도로', '별난', '모르는', '미지의', '낯선', '눈', '귀', '에', '선', '낯선', '얼굴', '익숙하지', '못한', '생소한', '미숙한', '여기는', '처음', '와', '보는', '곳이다', '서먹서먹한', '마음을', '터놓지', '않는', '외국의', '이국', '의', '몸이', '좀', '이상하다', '생소한', '느낌이', '든다', '모르는', '사람인', '체하다', '모르는', '미심한', '체하다', '이상하게', '들릴지', '모르지만', '이상한', '이야기지만', '이상한', '행동을', '하다', '이상한', '옷차림의']"
1707,1707,1708,stranger,낯선,"['낯선', '사람', '모르는', '사람', '남', '나는', '그를', '모른다', '생판', '모르는', '사람', '손님', '방문자', '외국인', '장소', '등에', '생소한', '사람', '익숙지', '못한', '사람', '생무지', '문외한', '무경험자', '제삼자', '을', '잘', '알고', '있다', '영', '방청', '금지를', '요구합니다', '을', '쌀쌀하게', '따뜻이', '대하다', '갓난', '아이', '정말', '오래간만이다']"
1708,1708,1709,stream,흐름,"['흐름', '내', '시내', '개울', '유출', '분류', '흐름의', '방향', '추세', '풍조', '경향', '잇단', '흐름', '사람', '물건', '의', '물결', '끝없이', '이어지는', '자동차의', '흐름', '영국', '등의', '능력별', '학급', '흐름을', '따라', '하류로', '흐름', '시류', '을', '따르다', '거스르다', '속속', '계속하여', '흐름', '한', '가운데에', '시대', '조류에', '밝은', '공장', '등이', '생산하고', '조업중인', '의식의', '흐름', '때의', '흐름', '시대의', '조류', '시류', '풍조', '상류로', '흐르다', '흘러가다', '흘러나오다', '시내가', '우리집', '옆을', '흐른다', '눈물', '등이', '흘러내리다', '눈물이', '그녀의', '눈에서', '넘쳐', '흘렀다', '잇달아', '나오다', '끊임없이', '계속되다', '노동자들이', '줄줄이', '공장에서', '나왔다', '빛', '등이', '비치다', '흐르다', '깃발', '등', '이', '펄럭거리다', '머리카락', '등이', '치렁치렁', '늘어지다', '나부끼다', '그녀의', '긴', '머리카락이', '어깨에', '치렁치렁', '늘어져', '있었다', '흘리다', '흘러나오게', '하다', '유출시키다', '그의', '눈에서', '눈물이', '흘러나왔다', '흐름으로', '덮다', '넘쳐', '흐르게', '하다', '나는', '땀을', '흠뻑', '흘렸다', '깃발', '등을', '나부끼게', '하다', '세광', '하다', '영', '학생을', '능력별로', '편성하다']"
1709,1709,1710,street,포장된,"['포장된', '도로', '의', '뜻에서', '거리', '가로', '시가', '가', '로', '보통', '라', '쓰고', '문장의', '강세는', '없음', '옥스퍼드가', '도로', '길거리', '보도와', '구별한', '차도', '차도에서', '놀아서는', '안', '된다', '거리', '양쪽에', '건물이', '줄지어', '서', '있는', '도로', '도시와', '도시를', '연결하는', '차의', '통행을', '위한', '도로', '집합적', '거리의', '사람들', '큰', '거리', '번화가', '상업', '등의', '중심', '지구', '가도', '영', '미', '집이', '없다', '매춘부', '생활을', '하다', '큰', '거리', '번화가', '미', '미', '증권', '거래소', '거래', '시간', '후에', '매매하는', '거리에서', '실직하여', '체포되지', '않은', '언제나', '외출하기', '일쑤이다', '매춘부', '생활을', '하다', '하게', '되다', '와', '비교할', '바가', '못', '되는', '영', '보다', '훨씬', '뛰어난', '우수한', '미', '보통', '사람', '아마추어', '제', '취미', '능력', '에', '맞아', '밤거리의', '여인', '매춘부', '거리', '가로', '의', '시가도', '옷이', '외출용의']"
